dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,chars_processed,error_message,timestamp
museo,datasets_md\museo\OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,24.38668669993058,862.0,3233.0,4095.0,0.0013363,2016,,2026-06-24T00:57:22.317899+00:00
museo,datasets_md\museo\OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,37.66594299999997,1346.0,5195.0,6541.0,0.0021453,5000,,2026-06-24T00:57:59.985652+00:00
museo,datasets_md\museo\OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,10.669850500067696,728.0,1306.0,2034.0,0.0005588,1505,,2026-06-24T00:58:10.656847+00:00
museo,datasets_md\museo\OFI MNCR-DAF-040-2024 solicitud criterio legal.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,19.20450600003824,1096.0,2491.0,3587.0,0.0010512,2672,,2026-06-24T00:58:29.862370+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,16.751734699937515,1464.0,2411.0,3875.0,0.0010376,5000,,2026-06-24T00:58:46.615058+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-005-2024 entrega revistas.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,19.193057600059547,814.0,2720.0,3534.0,0.0011287,1895,,2026-06-24T00:59:05.810066+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,7.575050100102089,1200.0,846.0,2046.0,0.0003984,3632,,2026-06-24T00:59:13.386608+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,9.61649970000144,697.0,919.0,1616.0,0.00040245,1322,,2026-06-24T00:59:23.003559+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-008-2024 bienes.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,19.45912340003997,1675.0,2897.0,4572.0,0.00124255,5000,,2026-06-24T00:59:42.464383+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-009-2024 bienes.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,12.44355700002052,1031.0,1717.0,2748.0,0.00073835,2759,,2026-06-24T00:59:54.909935+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,14.196235300041735,1293.0,1801.0,3094.0,0.00078505,3902,,2026-06-24T01:00:09.106720+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.809860799927264,733.0,1151.0,1884.0,0.00049705,1432,,2026-06-24T01:00:17.918854+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-012-2024 UI Computadora.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,7.237756100017577,783.0,883.0,1666.0,0.00039235,1766,,2026-06-24T01:00:25.157983+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.76332230004482,1083.0,1105.0,2188.0,0.00049615,2870,,2026-06-24T01:00:33.921845+00:00
museo,datasets_md\museo\OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,17.657556800055318,673.0,2505.0,3178.0,0.00103565,1254,,2026-06-24T01:00:51.580893+00:00
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,11.641807100037113,651.0,1070.0,1721.0,0.00046055,1180,,2026-06-24T01:01:03.224809+00:00
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes sobre voluntariado,expedientessobrevoluntariado,True,26.3655776999658,1155.0,3678.0,4833.0,0.00152895,3269,,2026-06-24T01:01:29.590996+00:00
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,7.034634199924767,774.0,920.0,1694.0,0.0004067,1614,,2026-06-24T01:01:36.627472+00:00
museo,datasets_md\museo\OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,16.77204700000584,1424.0,1966.0,3390.0,0.0008576,5000,,2026-06-24T01:01:53.401470+00:00
museo,datasets_md\museo\OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,17.343811099999584,649.0,1978.0,2627.0,0.00082365,1104,,2026-06-24T01:02:10.746532+00:00
museo,datasets_md\museo\OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,9.7824650000548,941.0,1304.0,2245.0,0.00056865,2754,,2026-06-24T01:02:20.530601+00:00
museo,datasets_md\museo\OFI MNCR-DG-362-2024 Anexo 2 Documentos Escaneados.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,22.93379749997985,367.0,3340.0,3707.0,0.00135435,220,,2026-06-24T01:02:43.465900+00:00
museo,datasets_md\museo\OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,18.4561168999644,784.0,2548.0,3332.0,0.0010584,1898,,2026-06-24T01:03:01.923142+00:00
museo,datasets_md\museo\OFI MNCR-DG-459-2024 deshumificador.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,12.50704489997588,1569.0,1438.0,3007.0,0.00065365,5000,,2026-06-24T01:03:14.431124+00:00
museo,datasets_md\museo\OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,24.045254399999976,1492.0,3240.0,4732.0,0.0013706,5000,,2026-06-24T01:03:38.477548+00:00
museo,datasets_md\museo\OFI MNCR-JA-286-2024 CISED.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,21.930702300043777,992.0,2935.0,3927.0,0.0012236,2496,,2026-06-24T01:04:00.409864+00:00
museo,datasets_md\museo\Oficios DPPC 142.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.067037899978459,1383.0,1018.0,2401.0,0.00047635,5000,,2026-06-24T01:04:08.478394+00:00
museo,datasets_md\museo\Oficios DPPC 162.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.4245100999251,1412.0,1043.0,2455.0,0.0004878,5000,,2026-06-24T01:04:16.904293+00:00
museo,datasets_md\museo\OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,9.454790799994951,1529.0,1283.0,2812.0,0.00058965,5000,,2026-06-24T01:04:26.359626+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-001-2025 DHN.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,5.975937100010924,848.0,775.0,1623.0,0.0003524,1940,,2026-06-24T01:04:32.336932+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-002-2025 DPPC.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,39.42840970004909,861.0,4384.0,5245.0,0.00179665,2026,,2026-06-24T01:05:11.766790+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-003-2025 RH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,18.46023850003257,692.0,2628.0,3320.0,0.0010858,1222,,2026-06-24T01:05:30.227653+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-004-2025 DPPC 1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,51.63636020000558,821.0,5670.0,6491.0,0.00230905,2116,,2026-06-24T01:06:21.866340+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-005-2025 RH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,13.20454049995169,673.0,1472.0,2145.0,0.00062245,1184,,2026-06-24T01:06:35.071802+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-006-2025 RH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,10.392013599979691,697.0,1196.0,1893.0,0.00051325,1255,,2026-06-24T01:06:45.464789+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-007-2025 DG IADA.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,25.826500099967237,1454.0,3420.0,4874.0,0.0014407,5000,,2026-06-24T01:07:11.293659+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-008-2025 DG papel.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,16.34859409998171,1682.0,2054.0,3736.0,0.0009057,5000,,2026-06-24T01:07:27.643639+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-009-2025 RH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,24.82851280004252,784.0,3259.0,4043.0,0.0013428,1641,,2026-06-24T01:07:52.473621+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-010-2025 DG avances.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,24.901019599987197,1434.0,3086.0,4520.0,0.0013061,4242,,2026-06-24T01:08:17.375592+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-011-2025 DPPC.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.206026199972257,1951.0,995.0,2946.0,0.00049555,5000,,2026-06-24T01:08:25.582836+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-012-2025 DHN.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,16.18367830000352,1392.0,2058.0,3450.0,0.0008928,3079,,2026-06-24T01:08:41.768050+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-013-2025 Memoria del Mundo.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,14.553505899966694,1283.0,1386.0,2669.0,0.00061855,3561,,2026-06-24T01:08:56.323496+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-014-2025 Establecer convenio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,12.21519499993883,792.0,1306.0,2098.0,0.000562,1803,,2026-06-24T01:09:08.539304+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-014-2025 Establecer convenio_1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,8.360338200000115,845.0,1146.0,1991.0,0.00050065,1923,,2026-06-24T01:09:16.900705+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-015-2025 AN deshumidif.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,5.714741099975072,754.0,692.0,1446.0,0.0003145,1449,,2026-06-24T01:09:22.616941+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-016-2025 Inf.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,9.43386210000608,1291.0,1179.0,2470.0,0.00053615,4075,,2026-06-24T01:09:32.052353+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-017-2025 RH cambio de horario.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,46.93339540006127,642.0,5060.0,5702.0,0.0020561,1125,,2026-06-24T01:10:18.987199+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-018-2025 JDAF.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,16.24297509994358,810.0,1342.0,2152.0,0.0005773,1920,,2026-06-24T01:10:35.232115+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-019-2025 RH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,12.752314300043508,677.0,1538.0,2215.0,0.00064905,1169,,2026-06-24T01:10:47.985630+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 AJ convenio.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,11.935119900037536,1029.0,1491.0,2520.0,0.0006478499999999,2462,,2026-06-24T01:10:59.921327+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 anexo 1.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,23.59816180006601,2058.0,2552.0,4610.0,0.0011237,5000,,2026-06-24T01:11:23.520794+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-020-2025 anexo 2.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,36.723877100041136,367.0,4870.0,5237.0,0.00196635,218,,2026-06-24T01:12:00.246241+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-021-2025 JA.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,16.56141770002432,1351.0,2259.0,3610.0,0.00097115,5000,,2026-06-24T01:12:16.809233+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 1 prueba.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,7.234177300008014,826.0,874.0,1700.0,0.0003909,1462,,2026-06-24T01:12:24.043959+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI Anexo 2 MICITT-DGDCFD-OF-000132-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,9.72118260001298,1413.0,1173.0,2586.0,0.00053985,5000,,2026-06-24T01:12:33.766912+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-022-2025 AI.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,6.040451499982737,1489.0,699.0,2188.0,0.00035405,4867,,2026-06-24T01:12:39.809338+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-023-2025 Comision NICSP.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudesadministrativas,True,12.670258500031196,1266.0,1613.0,2879.0,0.0007085,3108,,2026-06-24T01:12:52.480766+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-024-2025 Cuadro JA.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,12.224371200078169,1032.0,1578.0,2610.0,0.0006828,2814,,2026-06-24T01:13:04.706035+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-025-2025 CuadroDG.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,7.206701799994335,1379.0,947.0,2326.0,0.00044775,4160,,2026-06-24T01:13:11.913858+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-026-2025 CuadroAJ.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,7.9511532000033185,1423.0,1020.0,2443.0,0.00047915,4189,,2026-06-24T01:13:19.866030+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-027-2025 CuadroDAF.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,9.765356799936852,1048.0,1291.0,2339.0,0.0005688,2853,,2026-06-24T01:13:29.633226+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-028-2025 CuadroRH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,22.75240009999834,1612.0,2943.0,4555.0,0.0012577999999999,5000,,2026-06-24T01:13:52.386075+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-029-2025 CuadroSG.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,22.45597219991032,1305.0,2885.0,4190.0,0.00121925,3752,,2026-06-24T01:14:14.843747+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-030-2025 CuadroDPPC.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,8.036964899976738,1446.0,1015.0,2461.0,0.0004783,4305,,2026-06-24T01:14:22.882264+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-031-2025 CuadroDAH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,9.227972099906763,1368.0,1251.0,2619.0,0.0005688,4028,,2026-06-24T01:14:32.111179+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-032-2025 CuadroDHN.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,22.16642560006585,1234.0,3172.0,4406.0,0.0013305,3566,,2026-06-24T01:14:54.279591+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-033-2025 CuadroDPM.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,9.009984800009988,1351.0,1257.0,2608.0,0.00057035,3898,,2026-06-24T01:15:03.291241+00:00
museo,datasets_md\museo\OFI_MNCR-DAF-AC-034-2025 RH.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,13.417040799977258,869.0,1801.0,2670.0,0.00076385,1669,,2026-06-24T01:15:16.709612+00:00
museo,datasets_md\museo\OFI_MNCR-DAH-214-2025 avance en inventario de mapas.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,18.005339599912986,1425.0,2644.0,4069.0,0.00112885,4691,,2026-06-24T01:15:34.716778+00:00
museo,datasets_md\museo\OFI_MNCR-DG-030-2025 _envio transferencia T01-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,9.83907270000782,618.0,1219.0,1837.0,0.0005185,1054,,2026-06-24T01:15:44.556167+00:00
museo,datasets_md\museo\OFI_MNCR-DG-031-2025_salida cajas.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,10.588151499978268,665.0,1187.0,1852.0,0.00050805,1277,,2026-06-24T01:15:55.146163+00:00
museo,datasets_md\museo\OFI_MNCR-DG-036-2025_Colección_Henry_Pitter.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,memorandos,memorandos,True,23.228039799956605,1189.0,2966.0,4155.0,0.00124585,3676,,2026-06-24T01:16:18.375013+00:00
museo,datasets_md\museo\OFI_MNCR-DG-222-2025 carta recomendación Sofía Irola.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,9.561373899923638,845.0,1107.0,1952.0,0.00048505,2228,,2026-06-24T01:16:27.937429+00:00
museo,datasets_md\museo\OFI_MNCR-DG-314-2025_uso vehículo Institucional.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,9.120826500002297,675.0,1084.0,1759.0,0.0004673499999999,1386,,2026-06-24T01:16:37.060184+00:00
museo,datasets_md\museo\OFI_MNCR-DPM-180-2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de transferencias de documentos,expedientesdetransferenciasdedocumentos,True,9.296491599990986,661.0,1244.0,1905.0,0.00053065,1191,,2026-06-24T01:16:46.358796+00:00
museo,datasets_md\museo\OFI_MNCR-JA-117-2025 DG Resguardo de archivos del MNCR Act 07 Ac 09-firmado.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,10.67890699999407,952.0,1246.0,2198.0,0.0005459999999999,2387,,2026-06-24T01:16:57.039121+00:00
museo,datasets_md\museo\OFI_MNCR-JA-311-2025 convenio medio ambiente reciclaje.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,correspondencia,correspondencia,True,12.10149759997148,1475.0,1631.0,3106.0,0.00072615,4340,,2026-06-24T01:17:09.141261+00:00
museo,datasets_md\museo\Planificación EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de labores,informesdelabores,True,23.34980019996874,1942.0,2927.0,4869.0,0.0012679,5000,,2026-06-24T01:17:32.492564+00:00
